input_id,qkey,question_raw,logit_A,logit_B,logit_C,logit_D,pred_A,pred_B,pred_C,pred_D,logit_E,pred_E,logit_F,logit_G,logit_H,logit_I,logit_J,logit_K,pred_F,pred_G,pred_H,pred_I,pred_J,pred_K
id123,ROBJOB5D_W27,Would you favor or oppose the following? If the federal government created a national service program that paid people to perform tasks even if a robot or computer could do those tasks faster or cheaper,1.5,2.0,-0.5,-1.8,0.35449180017419757,0.5844581712359789,0.047975248181631736,0.013074780408191853,,,,,,,,,,,,,,
id124,ROBJOB6_W27,"Which of the following statements best describes how you feel, even if neither is exactly right?",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id125,ROBJOB7_W27,"Which of the following statements best describes how you feel, even if neither is exactly right?",-1.0,1.5,,,0.07585818002124356,0.9241418199787566,,,,,,,,,,,,,,,,
id126,ROBJOB8A_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a software engineer will be mostly replaced by robots or computers in your lifetime?",1.5,2.8,-0.5,-1.8,0.20654691260367097,0.757881898123693,0.027953084918865695,0.007618104353770486,,,,,,,,,,,,,,
id127,ROBJOB8B_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a legal clerk will be mostly replaced by robots or computers in your lifetime?",1.5,2.0,-0.5,-1.0,0.34890112077911506,0.5752406991996415,0.04721863200221316,0.028639548019030407,,,,,,,,,,,,,,
id128,ROBJOB8C_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a nurse will be mostly replaced by robots or computers in your lifetime?",-1.0,-0.5,1.5,2.0,0.028639548019030403,0.04721863200221315,0.348901120779115,0.5752406991996414,,,,,,,,,,,,,,
id129,ROBJOB8D_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a construction worker will be mostly replaced by robots or computers in your lifetime?",1.5,2.0,-0.5,-1.0,0.34890112077911506,0.5752406991996415,0.04721863200221316,0.028639548019030407,,,,,,,,,,,,,,
id130,ROBJOB8E_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a fast food worker will be mostly replaced by robots or computers in your lifetime?",1.5,2.0,-0.5,-1.0,0.34890112077911506,0.5752406991996415,0.04721863200221316,0.028639548019030407,,,,,,,,,,,,,,
id131,ROBJOB8F_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a teacher will be mostly replaced by robots or computers in your lifetime?",-1.0,-0.5,1.5,2.0,0.028639548019030403,0.04721863200221315,0.348901120779115,0.5752406991996414,,,,,,,,,,,,,,
id132,ROBJOB8G_W27,"Do you think it is very likely, somewhat likely, not very likely, or not at all likely that the job of a insurance claims processor will be mostly replaced by robots or computers in your lifetime?",1.5,2.0,-0.5,-1.0,0.34890112077911506,0.5752406991996415,0.04721863200221316,0.028639548019030407,,,,,,,,,,,,,,
id133,ROBJOB9_W27,"How likely, if at all, do you think it is that your own job or profession will be mostly done by robots or computers in your lifetime?",1.5,2.0,-0.5,-1.8,0.35449180017419757,0.5844581712359789,0.047975248181631736,0.013074780408191853,,,,,,,,,,,,,,
id134,WORK5A_W27,"Have you yourself ever lost a job because your employer replaced your position with a machine, robot or computer program?",0.5,2.5,,,0.11920292202211755,0.8807970779778823,,,,,,,,,,,,,,,,
id135,WORK6_W27,"Have you ever had your pay or hours reduced because your employer replaced some aspect of your job with a machine, robot or computer program?",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id136,WORK7_W27,"Do you personally know anyone who has lost a job, or had their pay or hours reduced, because their employer replaced their work with a machine, robot or computer program?",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id137,CAREGIV1_W27,"Please consider the following scenario - in the future, people could be provided with a robot caregiver that would allow them to continue living in their own home as they age. How much have you heard, read, or thought about this idea before today?",-1.0,-0.5,-2.5,,0.3482074278837349,0.5740969929676946,0.0776955791485706,,,,,,,,,,,,,,,
id138,CAREGIV2_W27,Based on what you know does the concept of a robot caregiver for the elderly seem,-1.0,-0.5,0.2,1.5,0.055092375122004995,0.0908319707170402,0.18291312695631873,0.6711625272046361,,,,,,,,,,,,,,
id139,CAREGIV3A_W27,"How enthusiastic are you, if at all, about the possibility of a robot caregiver for society as a whole?",1.0,2.5,0.5,-1.5,0.16206655002836517,0.7263318859295215,0.09829833150605485,0.01330323253605838,,,,,,,,,,,,,,
id140,CAREGIV3B_W27,"How worried are you, if at all, about the possibility of a robot caregiver for society as a whole?",-1.0,-0.5,0.5,1.0,0.06887305426370378,0.11355246954265256,0.3086676145344417,0.508906861659202,,,,,,,,,,,,,,
id141,CAREGIV4_W27,"Would you, personally, be interested in this type of robot caregiver for yourself or a member of your family?",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id142,CAREGIV6A_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Young people would feel less worried about caring for their aging relatives",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id143,CAREGIV6B_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Society would save money on caring for older adults",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id144,CAREGIV6C_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Many older adults would treat their robot caregiver like a human friend",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id145,CAREGIV6D_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Older adults would feel more isolated than they do today",-1.0,1.5,,,0.07585818002124356,0.9241418199787566,,,,,,,,,,,,,,,,
id146,CAREGIV6E_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? Older adults would feel more independent and self-sufficient",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id147,CAREGIV6F_W27,"If robot caregivers such as these were developed, do you think the following are likely or not likely to happen as a result? These robots would only be used by people who could not afford a human caregiver for their loved one",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id148,CAREGIV7_W27,"Would you feel better, worse, or would it not make a difference if the robot caregiver in this scenario had a camera so that a human operator could monitor the situation at all times?",2.0,-1.5,0.5,,0.7978760262069925,0.024093768286848397,0.178030205506159,,,,,,,,,,,,,,,
id149,HIRING1_W27,"Please consider the following scenario - computer programs being used to screen and rank job applicants. How much have you heard, read, or thought about this idea before today?",-1.0,-0.5,-2.0,,0.3314989604240915,0.5465493872661796,0.12195165230972885,,,,,,,,,,,,,,,
id150,HIRING2_W27,"Based on what you know, does the concept of using computer programs to make hiring decisions seem",-2.0,-1.5,-0.8,-2.5,0.15208272301272413,0.25074202033707416,0.5049324223304004,0.09224283431980128,,,,,,,,,,,,,,
id151,HIRING3A_W27,"How enthusiastic are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?",-1.5,-0.8,0.5,1.2,0.0395529871202232,0.07964993490189436,0.2922592407116107,0.5885378372662717,,,,,,,,,,,,,,
id152,HIRING3B_W27,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?",-1.0,-0.5,0.5,1.0,0.06887305426370378,0.11355246954265256,0.3086676145344417,0.508906861659202,,,,,,,,,,,,,,
id153,HIRING4_W27,"Would you, personally, want to apply for a job that used this type of computer program to make hiring decisions?",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id154,HIRING6A_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified",1.5,-1.0,0.5,,0.6896720861245036,0.05661173224047129,0.25371618163502524,,,,,,,,,,,,,,,
id155,HIRING6B_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture",1.5,-1.0,0.5,,0.6896720861245036,0.05661173224047129,0.25371618163502524,,,,,,,,,,,,,,,
id156,HIRING6C_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds",1.5,-1.0,0.5,,0.6896720861245036,0.05661173224047129,0.25371618163502524,,,,,,,,,,,,,,,
id157,HIRING6D_W27,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences",1.5,-1.0,0.5,,0.6896720861245036,0.05661173224047129,0.25371618163502524,,,,,,,,,,,,,,,
id158,HIRING7A_W27,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,2.0,-1.5,0.5,,0.7978760262069925,0.024093768286848397,0.178030205506159,,,,,,,,,,,,,,,
id159,HIRING7B_W27,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way",2.0,-1.5,0.5,,0.7978760262069925,0.024093768286848397,0.178030205506159,,,,,,,,,,,,,,,
id160,VOICE1_W27,"Do you ever use a voice-controlled digital assistant, such as Apple Siri, Amazon Alexa, Google Assistant, or Microsoft Cortana?",2.0,1.0,,,0.7310585786300049,0.2689414213699951,,,,,,,,,,,,,,,,
id161,VOICE3_W27,"Do you ever use a digital assistant to control other devices in your home, such as a stereo, tv, thermostat, or lighting?",2.0,1.0,,,0.7310585786300049,0.2689414213699951,,,,,,,,,,,,,,,,
id162,VOICE4_W27,"When you use digital assistants, how often do they accurately respond to your commands?",2.0,1.5,-0.5,,0.5922010701861591,0.3591881057825386,0.04861082403130227,,,,,,,,,,,,,,,
id163,VOICE5A_W27,"Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It lets me use my phone or device while doing other things with my hands",2.5,1.5,-0.5,,0.7053845126982412,0.25949646034241913,0.03511902695933973,,,,,,,,,,,,,,,
id164,VOICE5B_W27,"Which of the following, if any, are reasons why you use a voice-controlled digital assistant? Spoken language feels more natural than typing",2.5,1.5,-0.5,,0.7053845126982412,0.25949646034241913,0.03511902695933973,,,,,,,,,,,,,,,
id165,VOICE5C_W27,"Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It's easier for children to use",-0.5,0.5,-1.5,,0.24472847105479764,0.6652409557748218,0.09003057317038046,,,,,,,,,,,,,,,
id166,VOICE5D_W27,"Which of the following, if any, are reasons why you use a voice-controlled digital assistant? It's fun",0.5,1.2,-0.8,,0.30429501762445904,0.6127749156110307,0.08293006676451029,,,,,,,,,,,,,,,
id167,DRONE1_W27,Do you personally own a flying drone?,-1.0,2.5,,,0.029312230751356316,0.9706877692486436,,,,,,,,,,,,,,,,
id168,DRONE2_W27,Have you ever seen someone operating a drone?,1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id169,DRONE4A_W27,Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near people's homes,1.5,2.8,0.5,,0.1985239305520485,0.7284431968173057,0.07303287263064583,,,,,,,,,,,,,,,
id170,DRONE4B_W27,Do you think that private citizens should or should not be allowed to pilot drones in the following areas? Near crime scenes or traffic accidents,1.5,2.8,-0.5,,0.20813248761372213,0.7636998432243342,0.028167669161943864,,,,,,,,,,,,,,,
id171,DRONE4C_W27,Do you think that private citizens should or should not be allowed to pilot drones in the following areas? On beaches,1.5,2.8,0.5,,0.1985239305520485,0.7284431968173057,0.07303287263064583,,,,,,,,,,,,,,,
id172,DRONE4D_W27,Do you think that private citizens should or should not be allowed to pilot drones in the following areas? In public parks,1.5,0.8,-0.5,,0.6127749156110307,0.30429501762445904,0.08293006676451029,,,,,,,,,,,,,,,
id173,DRONE4E_W27,"Do you think that private citizens should or should not be allowed to pilot drones in the following areas? At events, like concerts or rallies",1.5,2.8,0.5,,0.1985239305520485,0.7284431968173057,0.07303287263064583,,,,,,,,,,,,,,,
id174,PERSDISCR_W29,"Have you ever personally experienced discrimination or been treated unfairly because of your gender, or not?",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id175,NOWSMK_NHIS_W29,Do you now smoke cigarettes,-1.2,-0.5,2.8,,0.017357524268939464,0.034953761491561354,0.9476887142394992,,,,,,,,,,,,,,,
id176,BLOODPR_W29,"Have you ever been told by a doctor or other health professional that you had hypertension, also called high blood pressure?",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id177,DIFF1A_W29,Do you think men and women are basically similar or basically different when it comes to their hobbies and personal interests?,1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id178,DIFF1B_W29,Do you think men and women are basically similar or basically different when it comes to their physical abilities?,-0.5,0.8,,,0.2141650169574414,0.7858349830425586,,,,,,,,,,,,,,,,
id179,DIFF1C_W29,Do you think men and women are basically similar or basically different when it comes to their approach to parenting?,1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id180,DIFF1D_W29,Do you think men and women are basically similar or basically different when it comes to how they express their feelings?,-0.5,0.8,,,0.2141650169574414,0.7858349830425586,,,,,,,,,,,,,,,,
id181,DIFF1E_W29,Do you think men and women are basically similar or basically different when it comes to the things they are good at in the workplace?,1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id182,MASC2_W29,"Now thinking about how you see yourself, would you describe yourself as",-1.0,-0.5,0.0,-1.5,0.16740509727844333,0.27600434470659363,0.45505423392341127,0.1015363240915518,,,,,,,,,,,,,,
id183,FEM2_W29,"Now thinking about how you see yourself, would you describe yourself as",-1.5,-0.8,0.2,-1.0,0.09865414661723777,0.1986650548536519,0.5400276085585014,0.16265318997060899,,,,,,,,,,,,,,
id184,MASC1F1_W29,"Thinking about how society sees men these days, in general, would you say",1.5,-1.0,0.5,,0.6896720861245036,0.05661173224047129,0.25371618163502524,,,,,,,,,,,,,,,
id185,MASC2AF1_W29,Do you think it's a good thing or a bad thing that most people in our society look up to men who are manly or masculine?,2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id186,MASC2BF1_W29,Do you think it's a good thing or a bad thing that most people in our society look down on men who are manly or masculine?,-1.0,1.5,,,0.07585818002124356,0.9241418199787566,,,,,,,,,,,,,,,,
id187,FEM1F2_W29,"Thinking about how society sees women these days, in general, would you say",2.0,-1.5,0.5,,0.7978760262069925,0.024093768286848397,0.178030205506159,,,,,,,,,,,,,,,
id188,FEM2AF2_W29,Do you think it's a good thing or a bad thing that most people in our society look up to women who are womanly or feminine?,2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id189,FEM2BF2_W29,Do you think it's a good thing or a bad thing that most people in our society look down on women who are womanly or feminine?,-1.0,1.5,,,0.07585818002124356,0.9241418199787566,,,,,,,,,,,,,,,,
id190,GOODJOBS_W29,"In general, thinking about job opportunities where you live, would you say that",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id191,HELPHURTA_W29,"Thinking about your work life, has the growing number of immigrants working in this country done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",-1.0,1.5,0.5,,0.05661173224047129,0.6896720861245036,0.25371618163502524,,,,,,,,,,,,,,,
id192,HELPHURTB_W29,"Thinking about your work life, has more women in the workforce done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",-1.0,1.5,0.5,,0.05661173224047129,0.6896720861245036,0.25371618163502524,,,,,,,,,,,,,,,
id193,HELPHURTC_W29,"Thinking about your work life, has a growing emphasis on diversity in the workplace done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",1.5,-1.2,0.3,,0.7307806205926757,0.0491124863072033,0.2201068931001209,,,,,,,,,,,,,,,
id194,HELPHURTD_W29,"Thinking about your work life, has increased outsourcing of jobs to other countries done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",-1.5,1.2,0.5,,0.042976024689048084,0.639471717974547,0.31755225733640496,,,,,,,,,,,,,,,
id195,HELPHURTE_W29,"Thinking about your work life, has automation of jobs through new technology in the workplace done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",0.5,-1.5,-0.8,,0.7102943288147299,0.09612788417150119,0.19357778701376885,,,,,,,,,,,,,,,
id196,HELPHURTF_W29,"Thinking about your work life, has more foreign-made products being sold in the U.S. done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",-0.5,0.8,1.2,,0.09858778849736488,0.3617478438013318,0.5396643677013033,,,,,,,,,,,,,,,
id197,HELPHURTG_W29,"Thinking about your work life, has more U.S.-made products being sold in other countries done more to help or hurt your job or career, or hasn't it made much of a difference for your job or career?",0.5,-1.5,-0.8,,0.7102943288147299,0.09612788417150119,0.19357778701376885,,,,,,,,,,,,,,,
id198,TRANSGEND1_W29,"Which statement comes closer to your views, even if neither is exactly right?",-1.0,1.5,,,0.07585818002124356,0.9241418199787566,,,,,,,,,,,,,,,,
id199,SEENMASC_W29,"On a different topic how important is it to you, personally, to be seen by others as manly or masculine?",1.5,2.0,0.5,-1.0,0.3227174658639722,0.5320711503963734,0.1187211209983021,0.026490262741352265,,,,,,,,,,,,,,
id200,SEENFEM_W29,"On a different topic how important is it to you, personally, to be seen by others as womanly or feminine?",1.0,1.5,0.5,-1.5,0.2996401086445459,0.49402302067716014,0.1817409127725416,0.024595957905752436,,,,,,,,,,,,,,
id201,MAN1A_W29,"In general, how much pressure, if any, do you think men face in our country these days to be interested in sports?",-1.0,-0.5,0.5,1.5,0.05177885129942981,0.08536889350978889,0.23205671194331448,0.6307955432474668,,,,,,,,,,,,,,
id202,MAN1B_W29,"In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?",-1.0,-0.5,0.5,1.5,0.05177885129942981,0.08536889350978889,0.23205671194331448,0.6307955432474668,,,,,,,,,,,,,,
id203,MAN1C_W29,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?",1.5,2.0,0.5,-1.0,0.3227174658639722,0.5320711503963734,0.1187211209983021,0.026490262741352265,,,,,,,,,,,,,,
id204,MAN1D_W29,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?",-1.0,-0.5,0.5,1.5,0.05177885129942981,0.08536889350978889,0.23205671194331448,0.6307955432474668,,,,,,,,,,,,,,
id205,MAN1E_W29,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?",-1.0,-0.5,0.5,1.5,0.05177885129942981,0.08536889350978889,0.23205671194331448,0.6307955432474668,,,,,,,,,,,,,,
id206,MESUM1_FA_W29,"How well, if at all, do the following words or phrases describe you? Honor and duty are my core values",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id207,MESUM1_FB_W29,"How well, if at all, do the following words or phrases describe you? Compassion and helping others are my core values",3.5,-1.5,,,0.9933071490757153,0.006692850924284856,,,,,,,,,,,,,,,,
id208,MESUM1_FC_W29,"How well, if at all, do the following words or phrases describe you? Willing to work with people I disagree with",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id209,MESUM1_FD_W29,"How well, if at all, do the following words or phrases describe you? Blue collar",-0.5,1.2,,,0.1544652650835347,0.8455347349164652,,,,,,,,,,,,,,,,
id210,MESUM1_FE_W29,"How well, if at all, do the following words or phrases describe you? Focused on my professional life and career",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id211,MESUM1_FF_W29,"How well, if at all, do the following words or phrases describe you? Interested in visiting other countries",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id212,MESUM2_FA_W29,"How well, if at all, do the following words or phrases describe you? Environmentalist",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id213,MESUM2_FB_W29,"How well, if at all, do the following words or phrases describe you? Have traditional values",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id214,MESUM2_FC_W29,"How well, if at all, do the following words or phrases describe you? Supporter of the National Rifle Association NRA",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id215,MESUM2_FD_W29,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement",1.5,2.8,,,0.21416501695744145,0.7858349830425586,,,,,,,,,,,,,,,,
id216,MESUM2_FE_W29,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people",2.0,-1.5,,,0.9706877692486436,0.029312230751356316,,,,,,,,,,,,,,,,
id217,MESUM2_FF_W29,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id218,TRANSGEND2_W29,"Thinking about the people you know, including yourself, do you personally know anyone who is transgender, or not?",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id219,TRANSGEND3_W29,Which of the following statements comes closer to your feelings?,-1.2,1.5,0.3,,0.0491124863072033,0.7307806205926757,0.2201068931001209,,,,,,,,,,,,,,,
id220,TRAITSA_W29,"How well, if at all, do the following words or phrases describe you? Intelligent",1.0,2.5,-0.5,-2.0,0.1737738340499649,0.7788002927724683,0.03877418342117534,0.008651689756391445,,,,,,,,,,,,,,
id221,TRAITSB_W29,"How well, if at all, do the following words or phrases describe you? Physically attractive",-1.0,-0.5,0.0,-1.5,0.16740509727844333,0.27600434470659363,0.45505423392341127,0.1015363240915518,,,,,,,,,,,,,,
id222,TRAITSC_W29,"How well, if at all, do the following words or phrases describe you? Nurturing",1.0,2.5,-0.5,-2.0,0.1737738340499649,0.7788002927724683,0.03877418342117534,0.008651689756391445,,,,,,,,,,,,,,
id223,TRAITSD_W29,"How well, if at all, do the following words or phrases describe you? Assertive",-1.0,-0.5,0.2,-1.5,0.15208272301272413,0.25074202033707416,0.5049324223304004,0.09224283431980128,,,,,,,,,,,,,,
id224,TRAITSE_W29,"How well, if at all, do the following words or phrases describe you? Physically strong",1.0,1.5,0.5,-1.5,0.2996401086445459,0.49402302067716014,0.1817409127725416,0.024595957905752436,,,,,,,,,,,,,,
id225,TRAITSF_W29,"How well, if at all, do the following words or phrases describe you? Sensitive",-1.0,-0.5,0.0,-1.5,0.16740509727844333,0.27600434470659363,0.45505423392341127,0.1015363240915518,,,,,,,,,,,,,,
id226,BOYSF1A_W29,"When it comes to raising boys, would you say there is too much emphasis or too little emphasis on encouraging boys to be leaders these days, or is it about right?",-0.5,-1.0,1.5,,0.11116562230242114,0.06742535823245292,0.8214090194651259,,,,,,,,,,,,,,,
id227,BOYSF1B_W29,"When it comes to raising boys, would you say there is too much emphasis or too little emphasis on encouraging boys to talk about their feelings when they are sad or upset these days, or is it about right?",-0.5,1.0,0.5,,0.12195165230972885,0.5465493872661796,0.3314989604240915,,,,,,,,,,,,,,,
id228,BOYSF1C_W29,"When it comes to raising boys, would you say there is too much emphasis or too little emphasis on encouraging boys to stand up for themselves these days, or is it about right?",-0.5,-1.0,1.5,,0.11116562230242114,0.06742535823245292,0.8214090194651259,,,,,,,,,,,,,,,
id229,BOYSF1D_W29,"When it comes to raising boys, would you say there is too much emphasis or too little emphasis on encouraging boys to do well in school these days, or is it about right?",-0.5,-1.5,1.0,,0.17095278019779026,0.0628900132458675,0.7661572065563422,,,,,,,,,,,,,,,
id230,GIRLSF2A_W29,"When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to be leaders these days, or is it about right?",-0.5,-1.5,1.0,,0.17095278019779026,0.0628900132458675,0.7661572065563422,,,,,,,,,,,,,,,
id231,GIRLSF2B_W29,"When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to talk about their feelings when they are sad or upset these days, or is it about right?",-0.5,-1.5,1.0,,0.17095278019779026,0.0628900132458675,0.7661572065563422,,,,,,,,,,,,,,,
id232,GIRLSF2C_W29,"When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to stand up for themselves these days, or is it about right?",-0.5,-1.5,1.0,,0.17095278019779026,0.0628900132458675,0.7661572065563422,,,,,,,,,,,,,,,
id233,GIRLSF2D_W29,"When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to do well in school these days, or is it about right?",-0.5,-1.5,1.0,,0.17095278019779026,0.0628900132458675,0.7661572065563422,,,,,,,,,,,,,,,
id234,SPOUSESEX_W29,Thinking about your spouse or partner is your spouse or partner of the opposite sex as you or the same sex as you?,1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id235,HOOD_NHISA_W29,How much do you agree or disagree with the following statements about your neighborhood? There are people I can count on in this neighborhood,1.5,2.0,-0.5,-1.8,0.35449180017419757,0.5844581712359789,0.047975248181631736,0.013074780408191853,,,,,,,,,,,,,,
id236,HOOD_NHISB_W29,How much do you agree or disagree with the following statements about your neighborhood? People in this neighborhood can be trusted,1.5,2.0,-0.5,-1.8,0.35449180017419757,0.5844581712359789,0.047975248181631736,0.013074780408191853,,,,,,,,,,,,,,
id237,HOOD_NHISC_W29,How much do you agree or disagree with the following statements about your neighborhood? This is a close-knit neighborhood,1.5,2.0,-0.5,-1.8,0.35449180017419757,0.5844581712359789,0.047975248181631736,0.013074780408191853,,,,,,,,,,,,,,
id238,LOCALELECT_W29,"The next question is about local elections, such as for mayor or a school board. Do you",-1.0,0.5,-1.5,-2.5,0.15844470951497971,0.7100999228861742,0.09610157419009721,0.03535379340874887,,,,,,,,,,,,,,
id239,PARTICIPATEA_W29,"Have you participated in any of these groups during the last 12 months, that is since September 2016? A school group, neighborhood, or community association such as PTA or neighborhood watch group",2.0,1.0,,,0.7310585786300049,0.2689414213699951,,,,,,,,,,,,,,,,
id240,PARTICIPATEB_W29,"Have you participated in any of these groups during the last 12 months, that is since September 2016? A service or civic organization such as American Legion or Lions Club",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id241,PARTICIPATEC_W29,"Have you participated in any of these groups during the last 12 months, that is since September 2016? A sports or recreation organization such as a soccer club or tennis club",1.5,0.8,,,0.6681877721681662,0.33181222783183395,,,,,,,,,,,,,,,,
id242,S7_W29,"In the last 12 months, that is since September 2016, have you served on a committee or as an officer of any group or organization?",1.0,2.5,,,0.18242552380635632,0.8175744761936437,,,,,,,,,,,,,,,,
id243,S12_W29,"In the last 12 months, how often did you eat dinner with any of the other members of your household?",3.5,2.8,0.5,-0.5,0.6353624800181402,0.3155116701574715,0.03163283523103874,0.011637069747462843,-1.5,0.0042810387155697285,-2.5,,,,,,0.001574906130317101,,,,,
id244,S13_W29,"This next question is about friends and family you do not live with. During the last twelve months, how often did you see or hear from friends or family, whether in-person or not?",2.0,1.5,0.5,-0.5,0.5120190852020862,0.31055527353308043,0.11424690048019404,0.04202908590422317,-1.5,0.015461636635392162,-2.5,,,,,,0.0056880182450239685,,,,,
id245,TALK_CPS_W29,"In the last 12 months, how often did you talk with any of your neighbors?",2.0,1.5,0.5,-0.5,0.5120190852020862,0.31055527353308043,0.11424690048019404,0.04202908590422317,-1.5,0.015461636635392162,-2.5,,,,,,0.0056880182450239685,,,,,
id246,FAVORS_CPS_W29,"In the last 12 months, how often did you and your neighbors do favors for each other?",-1.5,-0.8,-0.3,-1.2,0.11549826738553752,0.23258494865577523,0.3834677520934738,0.15590635349013607,-2.0,0.07005324031301621,-2.5,,,,,,0.04248943806206136,,,,,
id247,WORRYRET_W29,How worried are you right now about not having enough money for retirement?,2.0,1.5,0.5,-1.0,0.5320711503963734,0.3227174658639722,0.1187211209983021,0.026490262741352265,,,,,,,,,,,,,,
id248,WORRYBILL_W29,How worried are you right now about not having enough to pay your normal monthly bills?,1.5,2.0,0.5,-1.0,0.3227174658639722,0.5320711503963734,0.1187211209983021,0.026490262741352265,,,,,,,,,,,,,,
